,Incident_Date,Year,Reported_Month,Number_Dead,Total_Number_of_Dead_and_Missing,Number_of_Survivors,Number_of_Females,Number_of_Males,Number_of_Children,Cause_of_Death,Location_of_Death
482,2017-02-25 12:00:00,2017,February,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
483,2017-02-28 12:00:00,2017,February,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
484,2017-03-07 12:00:00,2017,March,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
485,2017-03-10 12:00:00,2017,March,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
486,2017-03-10 12:00:00,2017,March,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
487,2017-03-15 12:00:00,2017,March,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
488,2017-03-21 12:00:00,2017,March,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
489,2017-03-29 12:00:00,2017,March,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
490,2017-04-17 12:00:00,2017,April,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
491,2017-04-21 12:00:00,2017,April,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
492,2017-04-24 12:00:00,2017,April,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
493,2017-04-26 12:00:00,2017,April,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
494,2017-05-03 12:00:00,2017,May,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
495,2017-05-06 12:00:00,2017,May,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
496,2017-05-15 12:00:00,2017,May,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
497,2017-05-19 12:00:00,2017,May,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
498,2017-05-25 12:00:00,2017,May,1,1,10.0,,,,"Harsh environmental conditions / lack of adequate shelter, food, water","Found unconscious in the desert near Gila Bend, Maricopa County, Arizona, died in a hospital in Goodyear, Arizona, USA"
499,2017-05-25 12:00:00,2017,May,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
500,2017-05-27 12:00:00,2017,May,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
501,2017-05-27 12:00:00,2017,May,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
502,2017-05-29 12:00:00,2017,May,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
503,2017-05-31 12:00:00,2017,May,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
504,2017-05-31 12:00:00,2017,May,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
505,2017-05-31 12:00:00,2017,May,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
506,2017-06-06 12:00:00,2017,June,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
507,2017-06-07 12:00:00,2017,June,1,1,,,1.0,,Violence,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
508,2017-06-08 12:00:00,2017,June,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
509,2017-06-12 12:00:00,2017,June,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
510,2017-06-12 12:00:00,2017,June,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
511,2017-06-15 12:00:00,2017,June,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
512,2017-06-16 12:00:00,2017,June,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
513,2017-06-17 12:00:00,2017,June,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
514,2017-06-17 12:00:00,2017,June,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
515,2017-06-17 12:00:00,2017,June,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
516,2017-06-17 12:00:00,2017,June,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
517,2017-06-17 12:00:00,2017,June,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
518,2017-06-17 12:00:00,2017,June,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
519,2017-06-17 12:00:00,2017,June,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
520,2017-06-17 12:00:00,2017,June,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
521,2017-06-26 12:00:00,2017,June,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
522,2017-06-26 12:00:00,2017,June,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
523,2017-06-27 12:00:00,2017,June,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
524,2017-06-28 12:00:00,2017,June,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
525,2017-06-30 12:00:00,2017,June,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
526,2017-07-02 12:00:00,2017,July,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
527,2017-07-05 12:00:00,2017,July,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
528,2017-07-05 12:00:00,2017,July,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
529,2017-07-05 12:00:00,2017,July,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
530,2017-07-09 12:00:00,2017,July,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
531,2017-07-09 12:00:00,2017,July,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
532,2017-07-11 12:00:00,2017,July,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
533,2017-07-15 12:00:00,2017,July,1,1,,,1.0,,Mixed or unknown,"Remains found in the Organ Pipe Cactus National Monument, Pima County, Arizona, USA - brought to Sonoyta, Sonora, Mexico by fellow migrants"
534,2017-07-17 12:00:00,2017,July,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
535,2017-07-21 12:00:00,2017,July,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
536,2017-07-23 12:00:00,2017,July,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
537,2017-07-26 12:00:00,2017,July,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
538,2017-07-26 12:00:00,2017,July,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
539,2017-07-30 12:00:00,2017,July,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
540,2017-08-02 12:00:00,2017,August,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
541,2017-08-07 12:00:00,2017,August,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
542,2017-08-11 12:00:00,2017,August,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
543,2017-08-12 12:00:00,2017,August,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
544,2017-08-15 12:00:00,2017,August,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
545,2017-08-16 12:00:00,2017,August,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
546,2017-08-18 12:00:00,2017,August,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
547,2017-08-20 12:00:00,2017,August,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
548,2017-08-27 12:00:00,2017,August,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
549,2017-08-28 12:00:00,2017,August,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
550,2017-09-02 12:00:00,2017,September,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
551,2017-09-04 12:00:00,2017,September,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
552,2017-09-05 12:00:00,2017,September,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
553,2017-09-06 12:00:00,2017,September,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
554,2017-09-11 12:00:00,2017,September,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
555,2017-09-12 12:00:00,2017,September,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
556,2017-09-12 12:00:00,2017,September,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
557,2017-09-14 12:00:00,2017,September,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
558,2017-09-16 12:00:00,2017,September,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
559,2017-09-25 12:00:00,2017,September,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
560,2017-10-03 12:00:00,2017,October,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
561,2017-10-07 12:00:00,2017,October,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
562,2017-10-19 12:00:00,2017,October,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
563,2017-10-20 12:00:00,2017,October,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
564,2017-10-20 12:00:00,2017,October,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
565,2017-10-30 12:00:00,2017,October,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
566,2017-11-03 12:00:00,2017,November,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
567,2017-11-09 12:00:00,2017,November,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
568,2017-11-16 12:00:00,2017,November,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
569,2017-11-17 12:00:00,2017,November,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
570,2017-11-24 12:00:00,2017,November,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
571,2017-11-28 12:00:00,2017,November,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
572,2017-11-29 12:00:00,2017,November,1,1,,,1.0,,Violence,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
573,2017-12-03 12:00:00,2017,December,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
574,2017-12-03 12:00:00,2017,December,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
575,2017-12-18 12:00:00,2017,December,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
576,2017-12-30 12:00:00,2017,December,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
577,2017-04-10 12:00:00,2017,April,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
578,2017-05-29 12:00:00,2017,May,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
579,2017-07-19 12:00:00,2017,July,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
580,2017-09-21 12:00:00,2017,September,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
581,2017-11-14 12:00:00,2017,November,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
582,2020-01-02 12:00:00,2020,January,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
583,2020-01-03 12:00:00,2020,January,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
584,2020-01-04 12:00:00,2020,January,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
585,2020-01-05 12:00:00,2020,January,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
586,2020-01-07 12:00:00,2020,January,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
587,2020-01-09 12:00:00,2020,January,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
588,2020-01-09 12:00:00,2020,January,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
589,2020-01-11 12:00:00,2020,January,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
590,2020-01-12 12:00:00,2020,January,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
591,2020-01-13 12:00:00,2020,January,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
592,2020-01-16 12:00:00,2020,January,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
593,2020-01-20 12:00:00,2020,January,1,1,,,,,Mixed or unknown,"Barry Goldwater Range, Yuma County, Arizona, USA (see GPS coordinates for exact location)"
594,2020-01-21 12:00:00,2020,January,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
595,2020-01-22 12:00:00,2020,January,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
596,2020-01-23 12:00:00,2020,January,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
597,2020-01-26 12:00:00,2020,January,1,1,,,1.0,,Violence,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
598,2020-01-28 12:00:00,2020,January,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
599,2020-01-29 12:00:00,2020,January,1,1,,,1.0,,Violence,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
600,2020-01-29 12:00:00,2020,January,1,1,,,1.0,,Violence,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
601,2020-01-29 12:00:00,2020,January,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
602,2020-01-30 12:00:00,2020,January,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
603,2020-02-03 12:00:00,2020,February,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
604,2020-02-04 12:00:00,2020,February,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
605,2020-02-04 12:00:00,2020,February,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
606,2020-02-04 12:00:00,2020,February,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
607,2020-02-06 12:00:00,2020,February,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
608,2020-02-06 12:00:00,2020,February,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
609,2020-02-07 12:00:00,2020,February,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
610,2020-02-15 12:00:00,2020,February,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
611,2020-02-15 12:00:00,2020,February,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
612,2020-02-15 12:00:00,2020,February,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
613,2020-02-15 12:00:00,2020,February,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
614,2020-02-15 12:00:00,2020,February,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
615,2020-02-15 12:00:00,2020,February,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
616,2020-02-18 12:00:00,2020,February,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
617,2020-02-18 12:00:00,2020,February,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
618,2020-02-18 12:00:00,2020,February,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
619,2020-02-24 12:00:00,2020,February,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
620,2020-02-25 12:00:00,2020,February,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
621,2020-02-26 12:00:00,2020,February,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
622,2020-02-28 12:00:00,2020,February,1,1,,,1.0,,Violence,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
623,2020-03-08 12:00:00,2020,March,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
624,2020-03-08 12:00:00,2020,March,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
625,2020-03-08 12:00:00,2020,March,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
626,2020-03-09 12:00:00,2020,March,1,1,,1.0,,,Drowning,"Colorado River near 9th street, Yuma, Yuma County, Arizona, USA (see GPS coordinates for exact location)"
627,2020-03-09 12:00:00,2020,March,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
628,2020-03-09 12:00:00,2020,March,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
629,2020-03-09 12:00:00,2020,March,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
630,2020-03-09 12:00:00,2020,March,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
631,2020-03-09 12:00:00,2020,March,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
632,2020-03-11 12:00:00,2020,March,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
633,2020-03-12 12:00:00,2020,March,1,1,,,1.0,,Violence,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
634,2020-03-19 12:00:00,2020,March,1,1,,,,,"Harsh environmental conditions / lack of adequate shelter, food, water","Unspecified location in the Sonoran desert in Arizona, USA"
635,2020-03-22 12:00:00,2020,March,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
636,2020-03-24 12:00:00,2020,March,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
637,2020-03-24 12:00:00,2020,March,1,1,,1.0,,,Violence,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
638,2020-04-01 12:00:00,2020,April,1,1,,1.0,,,Vehicle accident / death linked to hazardous transport,"Tucson, Arizona, USA"
639,2020-04-02 12:00:00,2020,April,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
640,2020-04-02 12:00:00,2020,April,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
641,2020-04-06 12:00:00,2020,April,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
642,2020-04-09 12:00:00,2020,April,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
643,2020-04-14 12:00:00,2020,April,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
644,2020-04-15 12:00:00,2020,April,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
